empty_slots,free_bikes,id,latitude,longitude,name,timestamp,extra.ebikes,extra.has_ebikes,extra.last_updated,extra.payment,extra.payment-terminal,extra.renting,extra.returning,extra.slots,extra.uid
6,10,517590026a1b74f9703fa8e8e3ee7cce,45.54604066779937,-73.64660114049911,Parc Henri-Julien (Legendre / Henri-Julien),2023-07-28T20:56:21.259000Z,0,True,1690577746,"['creditcard', 'key']",True,1,1,19,287
6,13,f2ceabcf431e79ae367e832282b28e0d,45.549846830745,-73.64767402410507,Basile-Routhier / Chabanel,2023-07-28T20:56:21.275000Z,4,True,1690577481,"['creditcard', 'key']",True,1,1,19,701
24,2,a84281bfbdcca2e4d26eee6578dedfe5,45.51433912935237,-73.56168508529663,St-Denis / de Maisonneuve,2023-07-28T20:56:21.038000Z,0,True,1690576244,"['creditcard', 'key']",True,1,1,26,15
5,9,352d6c6589d10485af73efe4b2df8660,45.55897660298603,-73.59951764345168,Métro St-Michel (Shaughnessy / St-Michel),2023-07-28T20:56:20.738000Z,3,True,1690577572,"['creditcard', 'key']",True,1,1,15,349
15,2,bf23c6acb2ce3ec7d640f90e66509363,45.55195050985087,-73.63022357225418,Jacques-Casault / Christophe-Colomb,2023-07-28T20:56:20.902000Z,0,True,1690577653,"['creditcard', 'key']",True,1,1,19,491
11,11,f07d83b19d7555633ed07b8705e1439c,45.53280412806031,-73.57190161943436,Cartier / Marie-Anne,2023-07-28T20:56:21.102000Z,0,True,1690577765,"['creditcard', 'key']",True,1,1,23,544
9,11,8569736c023d7713fa1054b1dc71a704,45.53255611409675,-73.58993947505951,St-Grégoire / Christophe-Colomb,2023-07-28T20:56:21.219000Z,3,True,1690577677,"['creditcard', 'key']",True,1,1,23,166
6,9,1a11ca01080b3943e96b88689e392425,45.46339729163665,-73.59643578529356,St-Patrick / Briand,2023-07-28T20:56:21.133000Z,1,True,1690576615,"['creditcard', 'key']",True,1,1,17,497
11,3,361c07342018910b5bf0c731e7a67162,45.49444855920154,-73.58337610960007,St-Marc / Sherbrooke,2023-07-28T20:56:21.117000Z,0,True,1690574555,"['creditcard', 'key']",True,1,1,15,498
11,5,9af471a77a41e1bdde69ab0533d721ec,45.554582815249745,-73.59631910920143,6e Avenue / Bélanger,2023-07-28T20:56:21.274000Z,1,True,1690577522,"['creditcard', 'key']",True,1,1,19,268
11,7,7a656eb406afce1faa73c89dd333cb9a,45.546534315701145,-73.59866335988045,de Bordeaux / St-Zotique,2023-07-28T20:56:21.338000Z,3,True,1690577636,"['creditcard', 'key']",True,1,1,19,750
12,2,035fbcc70443fb2154ea43d568f054d5,45.54811499296316,-73.62433344125746,Parc Villeray (Christophe-Colomb / Jarry),2023-07-28T20:56:20.735000Z,1,True,1690577767,"['creditcard', 'key']",True,1,1,15,342
7,7,388667308b5ef2108146c41196454cf2,45.54588672296563,-73.62673670053482,de Chateaubriand / Jarry,2023-07-28T20:56:20.746000Z,2,True,1690577716,"['creditcard', 'key']",True,1,1,15,712
19,0,f6f620ef83bbb9c0e42133ca15de895b,45.495369835210354,-73.56859177350998,St-Antoine / de la Montagne,2023-07-28T20:56:21.319000Z,0,True,1690576249,"['creditcard', 'key']",True,1,1,19,305
5,14,7deaa6511276ea56c7a8b337c6f3f64f,45.482097305112845,-73.57487753033638,Duvernay / Charlevoix,2023-07-28T20:56:21.193000Z,2,True,1690577466,"['creditcard', 'key']",True,1,1,19,733
19,0,792abfdd4a90bedcde6b252af6b982d1,45.566640259267785,-73.57159584760666,Parc de la Louisiane (31e avenue / de Bellechasse),2023-07-28T20:56:21.337000Z,0,True,1690577648,"['creditcard', 'key']",True,1,1,19,751
